week_date,bpi_5tc,bci_5tc,bdi,vlsfo_sgp_usd_t,usd_inr,cyclone_dummy,port_congestion_paradip_days,red_sea_disruption,freight_rate_usd_t,route_key,vessel_class,data_source,bpi_5tc_lag1,bpi_5tc_lag2,bpi_5tc_lag3,bpi_5tc_lag4,bpi_5tc_lag8,bpi_5tc_lag12,bci_5tc_lag1,bci_5tc_lag2,bci_5tc_lag3,bci_5tc_lag4,bci_5tc_lag8,bci_5tc_lag12,vlsfo_sgp_usd_t_lag1,vlsfo_sgp_usd_t_lag2,vlsfo_sgp_usd_t_lag3,vlsfo_sgp_usd_t_lag4,vlsfo_sgp_usd_t_lag8,vlsfo_sgp_usd_t_lag12,freight_rate_usd_t_lag1,freight_rate_usd_t_lag2,freight_rate_usd_t_lag3,freight_rate_usd_t_lag4,freight_rate_usd_t_lag8,freight_rate_usd_t_lag12,bpi_5tc_roll4_mean,bpi_5tc_roll4_std,bpi_5tc_roll12_mean,bpi_5tc_roll12_std,vlsfo_sgp_usd_t_roll4_mean,vlsfo_sgp_usd_t_roll4_std,vlsfo_sgp_usd_t_roll12_mean,vlsfo_sgp_usd_t_roll12_std,freight_rate_usd_t_roll4_mean,freight_rate_usd_t_roll4_std,freight_rate_usd_t_roll12_mean,freight_rate_usd_t_roll12_std,bpi_momentum_4w,bpi_momentum_12w,vlsfo_momentum_4w,bunker_bpi_interaction,usd_inr_change_4w,bpi_zscore_26w,week_of_year,month,week_sin,week_cos,prophet_pred,residual,xgb_residual_pred,ensemble_pred,p10_residual,p90_residual
2022-10-24,9990.0,12116.0,10341.0,610.0,76.87,0,2.5,0,9.25,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10264.0,10912.0,10629.0,12631.0,8861.0,9312.0,9449.0,10116.0,11979.0,14227.0,9930.0,11323.0,607.2,622.5,572.5,583.4,666.8,660.2,11.7,10.16,10.11,10.87,8.95,9.93,10448.75,404.8352545583548,10438.0,1990.560862032444,603.05,21.425296575154995,640.6333333333333,54.86173253707593,10.305,1.0194933382160116,10.366666666666664,0.8429098229923986,-2641.0,678.0,26.600000000000023,6.232300800000001,-0.4299999999999926,-0.0947971974032524,43,10,-0.8854560256532101,0.464723172043768,9.36378210235794,-0.11378210235793951,-0.17517154,9.188610563170508,-0.20037014633883243,0.2494496707660045
2022-10-31,9583.0,10553.0,9492.0,592.6,77.21,1,2.5,0,10.16,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9990.0,10264.0,10912.0,10629.0,10523.0,8363.0,12116.0,9449.0,10116.0,11979.0,9467.0,8645.0,610.0,607.2,622.5,572.5,646.7,702.1,9.25,11.7,10.16,10.11,9.52,11.24,10187.25,558.3245024177198,10539.666666666666,1904.230330478944,608.075,12.275008486080386,631.5083333333333,52.77548429360175,10.3175,1.0166079218001534,10.276666666666666,0.7976252632697693,-1046.0,1220.0,20.100000000000023,6.0939,-0.1300000000000096,-0.3931273025104306,44,10,-0.822983865893657,0.5680647467311548,10.30982433210212,-0.14982433210212065,-0.15678588,10.153038456543268,-0.20037014633883243,0.2494496707660045
2022-11-07,9561.0,7216.0,8145.0,585.0,77.19,0,1.6,0,8.23,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9583.0,9990.0,10264.0,10912.0,13355.0,7822.0,10553.0,12116.0,9449.0,10116.0,15254.0,9370.0,592.6,610.0,607.2,622.5,610.8,710.2,10.16,9.25,11.7,10.16,10.56,10.5,9849.5,339.51190455318,10684.583333333334,1737.477034947652,598.7,11.900140055198907,621.075,47.96036479124255,9.835,1.4721979033631414,10.0875,0.9866299389151674,-1351.0,1739.0,-37.5,5.6788858,0.4399999999999977,-0.4446136419675196,45,11,-0.7485107481711011,0.6631226582407952,8.963163645017303,-0.7331636450173029,-0.40165856,8.561505080211319,-0.3110357707586985,0.17059595051328708
2022-11-14,10508.0,12775.0,10889.0,575.3,77.95,0,3.4,0,10.1,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9561.0,9583.0,9990.0,10264.0,13746.0,8160.0,7216.0,10553.0,12116.0,9449.0,14169.0,10813.0,585.0,592.6,610.0,607.2,607.6,747.8,8.23,10.16,9.25,11.7,11.3,10.24,9910.5,444.4970941037307,10880.25,1549.349606946809,590.725,14.671372351170374,606.6999999999999,28.378288756146823,9.435,0.9044519519208852,10.075833333333334,0.9854898028469204,244.0,2348.0,-31.90000000000009,5.593185,1.2999999999999972,0.1356859249563,46,11,-0.6631226582407955,0.7485107481711007,9.186658360998454,0.9133416390015459,0.53371096,9.72036931757194,-0.28224738414931205,0.2494496707660045
2022-11-21,10697.0,12212.0,10768.0,559.2,78.46,1,2.6,0,10.83,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10508.0,9561.0,9583.0,9990.0,12631.0,8861.0,12775.0,7216.0,10553.0,12116.0,14227.0,9930.0,575.3,585.0,592.6,610.0,583.4,666.8,10.1,8.23,10.16,9.25,10.87,8.95,10087.25,600.0090971532522,11033.25,1416.8026824190658,578.0250000000001,14.40934303383364,597.7333333333333,24.379623881554117,9.83,1.1168109359541707,10.2325,0.9385590987350184,707.0,1836.0,-50.79999999999996,6.0452524,1.5899999999999892,0.2408798717359091,47,11,-0.5680647467311559,0.8229838658936564,10.674347867900183,0.1556521320998172,0.11775776,10.79210562788849,-0.28224738414931205,0.17059595051328708
2022-11-28,10611.0,10478.0,10027.0,590.9,78.37,0,1.8,0,9.14,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10697.0,10508.0,9561.0,9583.0,10629.0,10523.0,12212.0,12775.0,7216.0,10553.0,11979.0,9467.0,559.2,575.3,585.0,592.6,572.5,646.7,10.83,10.1,8.23,10.16,10.11,9.52,10344.25,527.851857374138,11040.583333333334,1414.1468008107197,577.6,13.850391089545331,593.0833333333334,18.895686536798717,9.575,1.1326811849178178,10.200833333333334,0.9706460672556688,1028.0,88.0,-1.7000000000000457,5.9817624,1.1600000000000108,0.1832211418197939,48,11,-0.4647231720437684,0.88545602565321,9.219388002227458,-0.07938800222745712,-0.084566474,9.134821528266581,-0.08109535414574935,0.17059595051328708
2022-12-05,9815.0,9336.0,9133.0,637.4,78.76,0,1.2,0,8.17,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10611.0,10697.0,10508.0,9561.0,10912.0,13355.0,10478.0,12212.0,12775.0,7216.0,10116.0,15254.0,590.9,559.2,575.3,585.0,622.5,610.8,9.14,10.83,10.1,8.23,10.16,10.56,10407.75,402.6490407290125,10745.583333333334,1246.783239769641,590.7,33.716168228314764,595.3000000000001,22.39853891338742,9.56,1.1565754046610328,10.001666666666669,1.1234268462111756,254.0,-3540.0,52.39999999999998,6.2700399,1.5700000000000074,-0.3220011982166646,49,12,-0.3546048870425359,0.9350162426854148,8.681446276649297,-0.5114462766492966,-0.34178635,8.3396599218691,-0.14865001171999948,0.17059595051328708
2022-12-12,8654.0,11164.0,9225.0,640.2,79.72,0,1.1,0,9.01,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9815.0,10611.0,10697.0,10508.0,10264.0,13746.0,9336.0,10478.0,12212.0,12775.0,9449.0,14169.0,637.4,590.9,559.2,575.3,607.2,607.6,8.17,9.14,10.83,10.1,11.7,11.3,9944.25,947.38917557675,10321.25,968.1598407667684,606.925,39.0317285465729,598.0166666666667,25.751957854371334,9.2875,1.114581386291209,9.810833333333331,1.0763444728536191,-1854.0,-5092.0,64.90000000000009,6.256081,1.769999999999996,-1.0274484519867562,50,12,-0.2393156642875578,0.970941817426052,9.080836241960219,-0.07083624196021887,0.051391322,9.132227564125946,-0.1601734503204689,0.17059595051328708
2022-12-19,8433.0,10030.0,8650.0,652.0,80.68,0,1.2,0,10.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8654.0,9815.0,10611.0,10697.0,9990.0,12631.0,11164.0,9336.0,10478.0,12212.0,12116.0,14227.0,640.2,637.4,590.9,559.2,610.0,583.4,9.01,8.17,9.14,10.83,9.25,10.87,9378.25,1021.1853814725944,9971.416666666666,801.8507521906455,630.125,26.90444510980828,603.7333333333333,29.54686057260485,9.17,0.9023303164585385,9.768333333333333,1.0401820936157764,-2264.0,-4198.0,92.79999999999995,5.540290800000001,2.220000000000013,-1.09017463247737,51,12,-0.1205366802553236,0.992708874098054,9.023478129014011,1.3365218709859885,0.69648445,9.719962575539585,-0.1601734503204689,0.3344388955731793
2022-12-26,8516.0,12659.0,9747.0,607.9,80.1,0,1.0,0,9.22,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8433.0,8654.0,9815.0,10611.0,9583.0,10629.0,10030.0,11164.0,9336.0,10478.0,10553.0,11979.0,652.0,640.2,637.4,590.9,592.6,572.5,10.36,9.01,8.17,9.14,10.16,10.11,8854.5,646.7882188166345,9795.333333333334,873.1535669720337,634.375,18.74964444107371,606.6833333333333,27.86427603200661,9.19,0.9023303164585385,9.694166666666666,1.0453225542502922,-2095.0,-2113.0,17.0,5.498316,1.7299999999999898,-0.9618485553703348,52,12,6.432490598706546e-16,1.0,8.961583624085556,0.2584163759144449,0.19290647,9.15449009319223,-0.1601734503204689,0.3344388955731793
2023-01-02,9946.0,12356.0,10413.0,600.3,79.68,0,0.9,0,8.82,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8516.0,8433.0,8654.0,9815.0,9561.0,10912.0,12659.0,10030.0,11164.0,9336.0,7216.0,10116.0,607.9,652.0,640.2,637.4,585.0,622.5,9.22,10.36,9.01,8.17,8.23,10.16,8887.25,711.6943983667859,9714.833333333334,802.5165909741164,625.1,24.91652731287717,604.8333333333334,27.45261482274578,9.3525,0.6912488698002808,9.5825,1.062468181341799,131.0,-966.0,-37.10000000000002,5.176876399999999,0.9200000000000016,-0.0064674823349063,1,1,0.120536680255323,0.992708874098054,8.85922857935214,-0.03922857935213919,-0.10274678,8.756481802115678,-0.1601734503204689,0.3344388955731793
2023-01-09,10126.0,12608.0,10613.0,624.5,80.41,0,0.8,0,9.29,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9946.0,8516.0,8433.0,8654.0,10508.0,10264.0,12356.0,12659.0,10030.0,11164.0,12775.0,9449.0,600.3,607.9,652.0,640.2,575.3,607.2,8.82,9.22,10.36,9.01,10.1,11.7,9255.25,905.1568464452232,9703.333333333334,794.8841348772958,621.175,22.89998180494227,606.275,28.03624683090831,9.4225,0.6584008404208124,9.381666666666666,0.827645437187378,1472.0,-138.0,-15.700000000000044,5.9705838,0.6899999999999977,0.1041872396836347,2,1,0.2393156642875577,0.970941817426052,8.980727392609237,0.3092726073907617,0.3655529,9.346280294830917,-0.1601734503204689,0.3344388955731793
2023-01-16,11028.0,12406.0,11028.0,645.7,79.92,0,1.8,0,9.97,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10126.0,9946.0,8516.0,8433.0,10697.0,9990.0,12608.0,12356.0,12659.0,10030.0,12212.0,12116.0,624.5,600.3,607.9,652.0,559.2,610.0,9.29,8.82,9.22,10.36,10.83,9.25,9904.0,1039.3857160201217,9789.833333333334,880.7551339966408,619.6,20.12129883150408,609.25,30.2723846554455,9.325,0.4772490614624958,9.441666666666668,0.8431847994720505,2595.0,1038.0,-6.2999999999999545,6.323687,-0.7600000000000051,0.6516613277651844,3,1,0.3546048870425356,0.9350162426854148,9.094676147250313,0.8753238527496876,0.75543267,9.850108812598366,-0.1601734503204689,0.32768278342277474
2023-01-23,10633.0,13900.0,11408.0,644.9,79.31,0,0.8,0,9.92,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11028.0,10126.0,9946.0,8516.0,10611.0,9583.0,12406.0,12608.0,12356.0,12659.0,10478.0,10553.0,645.7,624.5,600.3,607.9,590.9,592.6,9.97,9.29,8.82,9.22,9.14,10.16,10433.25,491.7461235230986,9877.333333333334,910.0100232552784,628.8499999999999,21.41300228054635,613.6083333333332,31.40114237450957,9.5,0.5488776427099512,9.421666666666669,0.8272938725237046,2117.0,1050.0,37.0,7.1207796000000005,-0.789999999999992,0.3555304806730256,4,1,0.4647231720437685,0.8854560256532099,9.192977741629798,0.7270222583702015,0.5672928,9.760270551116188,-0.1601734503204689,0.33565043571921027
2023-01-30,9718.0,12043.0,10162.0,666.2,79.1,1,0.8,0,10.27,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10633.0,11028.0,10126.0,9946.0,9815.0,9561.0,13900.0,12406.0,12608.0,12356.0,9336.0,7216.0,644.9,645.7,624.5,600.3,637.4,585.0,9.92,9.97,9.29,8.82,8.17,8.23,10376.25,573.4738442161024,9890.416666666666,906.169105062916,645.325,17.027110735530243,620.375,33.36348371280377,9.8625,0.4117746147269151,9.591666666666669,0.7676035119221812,-228.0,157.0,65.90000000000009,6.8572217,-0.5800000000000125,-0.2699612486537276,5,1,0.5680647467311558,0.8229838658936564,10.462611268740403,-0.19261126874040357,-0.09963423,10.362977038603532,-0.1601734503204689,0.33565043571921027
2023-02-06,9072.0,11738.0,9685.0,673.5,79.33,0,1.9,0,9.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9718.0,10633.0,11028.0,10126.0,8654.0,10508.0,12043.0,13900.0,12406.0,12608.0,11164.0,12775.0,666.2,644.9,645.7,624.5,640.2,575.3,10.27,9.92,9.97,9.29,9.01,10.1,10112.75,884.5584114875218,9770.75,911.9969223437502,657.575,14.487552128177857,628.5583333333334,33.34564053102319,9.8125,0.5058573580238132,9.5075,0.7621515597308158,-1054.0,-1436.0,49.0,6.474131600000001,-1.0799999999999983,-0.7371642606831148,6,2,0.6631226582407952,0.7485107481711011,9.455897092134045,-0.36589709213404475,-0.23818173,9.217715366989658,-0.12661780641691606,0.33565043571921027
2023-02-13,8657.0,9188.0,8437.0,704.9,79.31,0,1.3,0,9.3,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9072.0,9718.0,10633.0,11028.0,8433.0,10697.0,11738.0,12043.0,13900.0,12406.0,10030.0,12212.0,673.5,666.2,644.9,645.7,652.0,559.2,9.09,10.27,9.92,9.97,10.36,10.83,9520.0,860.8999167537773,9600.75,913.7745022213832,672.375,24.84718293891681,640.6999999999999,32.30491096918921,9.645,0.5456800039096465,9.38,0.6387914725907524,-2371.0,-2040.0,59.19999999999993,6.109992,-0.6099999999999994,-1.0771718681235154,7,2,0.7485107481711011,0.6631226582407953,9.37602247148627,-0.07602247148626873,0.0085521275,9.38457459900403,-0.12661780641691606,0.15176179658737682
2023-02-20,10399.0,10896.0,10078.0,703.1,79.03,0,1.6,0,10.54,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8657.0,9072.0,9718.0,10633.0,8516.0,10611.0,9188.0,11738.0,12043.0,13900.0,12659.0,10478.0,704.9,673.5,666.2,644.9,607.9,590.9,9.3,9.09,10.27,9.92,9.22,9.14,9461.5,762.3710819979079,9583.083333333334,894.309023094772,686.925,19.9540096221284,650.0500000000001,32.81397983675916,9.8,0.7124137374682625,9.496666666666666,0.7143507329716162,-234.0,-212.0,58.200000000000045,6.1023193,-0.2800000000000011,0.099810122827822,8,2,0.8229838658936564,0.5680647467311559,9.693925572347158,0.8460744276528409,0.46304184,10.156967414330953,-0.12661780641691606,0.33837195831199923
2023-02-27,9793.0,10369.0,9534.0,679.1,78.74,0,1.8,0,9.75,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10399.0,8657.0,9072.0,9718.0,9946.0,9815.0,10896.0,9188.0,11738.0,12043.0,12356.0,9336.0,703.1,704.9,673.5,666.2,600.3,637.4,10.54,9.3,9.09,10.27,8.82,8.17,9480.25,771.6481819240299,9581.25,893.8127854620295,690.1500000000001,16.171889190814774,653.525,33.55226926345274,9.67,0.6420280367711094,9.628333333333332,0.5807022916394132,75.0,-22.0,12.899999999999975,7.3115369,-0.3599999999999994,-0.3828118477710204,9,2,0.8854560256532099,0.4647231720437686,10.224871284401491,-0.47487128440149107,-0.23570031,9.98917097512491,-0.1612710108932113,0.33837195831199923
2023-03-06,10558.0,13170.0,11075.0,680.4,78.43,0,1.7,0,10.17,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9793.0,10399.0,8657.0,9072.0,10126.0,8654.0,10369.0,10896.0,9188.0,11738.0,12608.0,11164.0,679.1,703.1,704.9,673.5,624.5,640.2,9.75,10.54,9.3,9.09,9.29,9.01,9851.75,862.0036252823963,9739.916666666666,883.1792218341784,691.875,14.030057020553803,656.875,34.10324231453072,9.94,0.5349766350039645,9.725,0.5647445118250175,1486.0,1904.0,6.899999999999977,6.6504263,-0.8999999999999915,0.1937501611906824,10,3,0.9350162426854148,0.3546048870425355,10.087672868754675,0.08232713124532509,0.15276366,10.240436533477117,-0.12661780641691606,0.33837195831199923
2023-03-13,9873.0,13676.0,10901.0,578.9,78.05,0,2.1,0,10.61,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10558.0,9793.0,10399.0,8657.0,11028.0,8433.0,13170.0,10369.0,10896.0,9188.0,12406.0,10030.0,680.4,679.1,703.1,704.9,645.7,652.0,10.17,9.75,10.54,9.3,9.97,10.36,10155.75,379.6975770267621,9859.916666666666,781.4288146882428,660.375,55.42330286080046,650.7833333333333,40.90385252656669,10.2675,0.3953374086357533,9.745833333333334,0.5941450440199318,1216.0,1440.0,-126.0,7.1836632,-1.2600000000000051,-0.2515032528451801,11,3,0.970941817426052,0.239315664287558,10.798746600283126,-0.1887466002831264,0.011699625,10.810446225574056,-0.185900053857177,0.33837195831199923
2023-03-20,10720.0,12172.0,10765.0,587.0,79.17,0,1.8,0,9.89,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9873.0,10558.0,9793.0,10399.0,10633.0,8516.0,13676.0,13170.0,10369.0,10896.0,13900.0,12659.0,578.9,680.4,679.1,703.1,644.9,607.9,10.61,10.17,9.75,10.54,9.92,9.22,10236.0,471.1539026687501,10043.583333333334,690.5709703950299,631.35,55.987766520910895,649.0416666666666,43.27219258964256,10.105,0.3792536530259116,9.801666666666668,0.5712797966502219,321.0,2204.0,-116.10000000000002,5.7154797,0.1400000000000005,0.7229137132211056,12,3,0.992708874098054,0.120536680255323,9.110927571560936,0.7790724284390649,0.5645332,9.675460745598869,-0.185900053857177,0.20357729329766772
2023-03-27,11106.0,11683.0,10782.0,486.1,79.34,0,3.3,0,9.53,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10720.0,9873.0,10558.0,9793.0,9718.0,9946.0,12172.0,13676.0,13170.0,10369.0,12043.0,12356.0,587.0,578.9,680.4,679.1,666.2,600.3,9.89,10.61,10.17,9.75,10.27,8.82,10564.25,514.9811485222808,10140.25,753.9498566645185,583.1,79.39172920819098,639.525,63.01857049531269,10.05,0.456070170039836,9.860833333333334,0.4915736943427801,1313.0,1160.0,-193.0,6.29264,0.6000000000000085,1.4019129125532146,13,3,1.0,-1.6081226496766366e-16,8.96303594495429,0.5669640550457089,0.5047332,9.467769149795904,-0.185900053857177,0.20357729329766772
2023-04-03,11001.0,13263.0,11356.0,448.3,79.79,0,2.8,0,8.52,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11106.0,10720.0,9873.0,10558.0,9072.0,10126.0,11683.0,12172.0,13676.0,13170.0,11738.0,12608.0,486.1,587.0,578.9,680.4,673.5,624.5,9.53,9.89,10.61,10.17,9.09,9.29,10675.0,558.9472247001447,10213.166666666666,793.7099118968031,525.075,68.66655542062256,624.8416666666667,83.90405189406765,9.6375,0.8698419396649959,9.796666666666669,0.6090728174609418,443.0,875.0,-232.1,5.398626600000001,1.3599999999999994,1.2283206404853002,14,4,0.992708874098054,-0.1205366802553228,8.24054820975754,0.2794517902424598,0.29699773,8.537545935721132,-0.185900053857177,0.20357729329766772
2023-04-10,11004.0,11948.0,10831.0,463.2,79.58,0,2.2,0,9.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11001.0,11106.0,10720.0,9873.0,8657.0,11028.0,13263.0,11683.0,12172.0,13676.0,9188.0,12406.0,448.3,486.1,587.0,578.9,704.9,645.7,8.52,9.53,9.89,10.61,9.3,9.97,10957.75,165.84405325483914,10211.166666666666,791.4971812202458,496.15,62.53012607269225,609.6333333333333,95.51593235336873,9.2575,0.5905576460714855,9.723333333333334,0.6385684747697858,1131.0,-24.0,-115.7,4.9317483,1.5300000000000011,1.2211607110554452,15,4,0.970941817426052,-0.2393156642875575,8.76897176430543,0.32102823569456973,0.38636163,9.155333393076258,-0.185900053857177,0.20357729329766772
2023-04-17,10478.0,13593.0,11200.0,478.2,79.51,0,2.4,0,9.5,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11004.0,11001.0,11106.0,10720.0,10399.0,10633.0,11948.0,13263.0,11683.0,12172.0,10896.0,13900.0,463.2,448.3,486.1,587.0,703.1,644.9,9.09,8.52,9.53,9.89,10.54,9.92,10897.25,283.72918425850014,10198.25,785.2272543091577,468.95,16.724931489649702,595.7416666666667,101.83385272396424,9.16,0.4715223571936895,9.688333333333334,0.6383192893463498,-242.0,-155.0,-108.8,5.0970528,0.3400000000000034,0.562103442313555,16,4,0.9350162426854148,-0.3546048870425354,8.805701303577086,0.6942986964229139,0.5298302,9.335531520938536,-0.185900053857177,0.20452509933319798
2023-04-24,10918.0,9132.0,9658.0,454.0,79.2,0,2.1,0,9.85,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10478.0,11004.0,11001.0,11106.0,9793.0,9718.0,13593.0,11948.0,13263.0,11683.0,10369.0,12043.0,478.2,463.2,448.3,486.1,679.1,666.2,9.5,9.09,8.52,9.53,9.75,10.27,10850.25,251.3462087771776,10298.25,794.8584922664371,460.925,13.050510845690363,578.0583333333333,106.79010388551352,9.239999999999998,0.5717225434306635,9.653333333333332,0.6146001410132019,-188.0,1200.0,-32.10000000000002,5.0105796,-0.1400000000000005,1.0329580595968308,17,4,0.8854560256532099,-0.4647231720437685,8.903388359102795,0.9466116408972045,0.44665903,9.350047387632916,-0.185900053857177,0.349333919415463
2023-05-01,10568.0,10424.0,9982.0,442.2,77.97,1,3.2,0,10.39,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10918.0,10478.0,11004.0,11001.0,10558.0,9072.0,9132.0,13593.0,11948.0,13263.0,13170.0,11738.0,454.0,478.2,463.2,448.3,680.4,673.5,9.85,9.5,9.09,8.52,10.17,9.09,10742.0,257.93539242736847,10422.916666666666,696.2480564148086,459.4,15.197368193215237,558.7833333333333,108.851632412141,9.7075,0.5509007775151786,9.761666666666668,0.6208181307881278,-433.0,1496.0,-6.100000000000023,4.956772,-1.8200000000000076,0.5690616756142957,18,5,0.8229838658936565,-0.5680647467311557,9.38945340028379,1.0005465997162108,0.6472233,10.03667669406507,-0.185900053857177,0.3770907297222227
2023-05-08,9630.0,10277.0,9407.0,478.7,77.37,0,2.7,0,7.69,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10568.0,10918.0,10478.0,11004.0,9873.0,8657.0,10424.0,9132.0,13593.0,11948.0,13676.0,9188.0,442.2,454.0,478.2,463.2,578.9,704.9,10.39,9.85,9.5,9.09,10.61,9.3,10398.5,546.3585513805567,10504.0,501.2471718359261,463.275,18.173859432349897,539.9333333333333,100.5145157615947,9.3575,1.170395232389538,9.6275,0.8582341807985883,-1374.0,973.0,15.5,4.6731696,-2.2099999999999937,-0.5566826725051635,19,5,0.7485107481711013,-0.663122658240795,8.34025319755052,-0.6502531975505201,-0.38409436,7.956158840059981,-0.23142602521473954,0.3770907297222227
2023-05-15,8771.0,7163.0,7689.0,470.2,76.58,0,3.0,0,8.6,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9630.0,10568.0,10918.0,10478.0,10720.0,10399.0,10277.0,10424.0,9132.0,13593.0,12172.0,10896.0,478.7,442.2,454.0,478.2,587.0,703.1,7.69,10.39,9.85,9.5,9.89,10.54,9971.75,967.7287412630982,10368.333333333334,709.361727616353,461.275,16.33062052301795,520.525,87.82939169466299,9.1325,1.2193543373442195,9.465833333333334,0.8534258058324243,-1707.0,-1628.0,-8.0,4.609881,-2.930000000000007,-1.446106002094581,20,5,0.6631226582407952,-0.7485107481711012,9.311541853345998,-0.7115418533459987,-0.37274104,8.938800809778341,-0.26076126707296654,0.3770907297222227
2023-05-22,9005.0,9030.0,8565.0,529.7,75.6,1,3.0,0,10.93,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,8771.0,9630.0,10568.0,10918.0,11106.0,9793.0,7163.0,10277.0,10424.0,9132.0,11683.0,10369.0,470.2,478.7,442.2,454.0,486.1,679.1,8.6,7.69,10.39,9.85,9.53,9.75,9493.5,802.8742118165175,10302.666666666666,798.3539125586915,480.2,36.49885842963859,508.0750000000001,72.57105765448715,9.4025,1.5149339919614189,9.564166666666669,0.9514912538014848,-1913.0,-788.0,75.70000000000005,4.1241242,-3.6000000000000085,-1.08802287628484,21,5,0.5680647467311558,-0.8229838658936564,10.209395516342065,0.7206044836579348,0.45306212,10.662457633441827,-0.26076126707296654,0.3361671180595789
2023-05-29,10335.0,10285.0,9798.0,529.7,75.12,0,3.0,0,9.44,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,9005.0,8771.0,9630.0,10568.0,11001.0,10558.0,9030.0,7163.0,10277.0,10424.0,13263.0,13170.0,529.7,470.2,478.7,442.2,448.3,680.4,10.93,8.6,7.69,10.39,8.52,10.17,9435.25,700.9091120347398,10284.083333333334,794.4560698808332,502.075,32.08679634990246,495.51666666666665,49.36997308510742,9.165,1.376674737668086,9.503333333333332,0.9323804659759072,-233.0,-223.0,87.50000000000006,4.7699485,-2.8499999999999943,0.438079933556785,22,5,0.464723172043769,-0.8854560256532096,9.856224854815984,-0.4162248548159848,-0.4136302,9.44259466730454,-0.25301631716279577,0.3361671180595789
2023-06-05,10531.0,11617.0,10439.0,540.6,75.79,0,3.2,0,9.0,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10335.0,9005.0,8771.0,9630.0,11004.0,9873.0,10285.0,9030.0,7163.0,10277.0,11948.0,13676.0,529.7,529.7,470.2,478.7,463.2,578.9,9.44,10.93,8.6,7.69,9.09,10.61,9660.5,900.6684554633079,10338.916666666666,786.1680896298918,517.5500000000001,31.98213042726773,492.3250000000001,44.48577147399327,9.4925,1.0178858809644762,9.369166666666668,0.8725767310186935,901.0,658.0,61.900000000000034,5.474449500000001,-1.5799999999999983,0.6260223875808546,23,6,0.3546048870425358,-0.9350162426854148,9.74529279569505,-0.7452927956950504,-0.60895747,9.136335326231702,-0.25301631716279577,0.3361671180595789
2023-06-12,10486.0,13822.0,11296.0,585.5,75.83,0,3.4,0,11.76,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10531.0,10335.0,9005.0,8771.0,10478.0,10720.0,11617.0,10285.0,9030.0,7163.0,13593.0,12172.0,540.6,529.7,529.7,470.2,478.2,587.0,9.0,9.44,10.93,8.6,9.5,9.89,10089.25,727.677756061473,10319.416666666666,778.7232509152088,546.375,26.58462901753687,492.2000000000001,44.196729619858736,10.2825,1.285414978389014,9.525,1.1090003688826862,1715.0,-234.0,115.3,5.6930586000000005,-0.75,0.5171263950208828,24,6,0.2393156642875576,-0.970941817426052,10.70166209469711,1.0583379053028903,0.5761745,11.27783659230148,-0.24019413729432484,0.4563953873458023
